claim_id,claim_text,as_of_year,verdict
4683,Scholar Penna governed Old Quarter from 2014 until the end of the Founding of the Maritime Council.,2014,PARTIALLY_TRUE
4684,Director Sanna initiated the Plague of Shadows in 2017.,2017,REFUTED
4685,Chancellor Marek governed Port Kessara from 2016 until the end of the Plague of Shadows.,2016,SUPPORTED
4686,Scientist Ulren governed Port Kessara from 2017 until the end of the Agricultural Reform.,2019,REFUTED
4687,Director Sanna's role in the Border Treaty was documented extensively by scholars in Old Quarter.,2016,PARTIALLY_TRUE
4688,The economy policies enacted during the Education Decree affected Cape Ithren significantly.,2014,REFUTED
4689,Architect Rizan's role in the Starfall Campaign was documented extensively by scholars in Noctis Valley.,2018,PARTIALLY_TRUE
4690,Chancellor Marek's role in the Eastern Expansion was documented extensively by scholars in Noctis Valley.,2013,PARTIALLY_TRUE
4691,the Education Decree resulted in the establishment of a new institution in Windreach.,2021,PARTIALLY_TRUE
4692,"According to official records, Historian Brael opposed the Great Accord in 2024.",2023,PARTIALLY_TRUE
4693,Research conducted in Mount Drevna by Minister Darvo contributed to the Velantra Compact.,2016,PARTIALLY_TRUE
4694,the Velantra Compact resulted in the establishment of a new institution in Windreach.,2012,PARTIALLY_TRUE
4695,"Sunspire was the primary site of the Velantra Compact, overseen by Minister Darvo.",2022,SUPPORTED
4696,"According to official records, Historian Brael opposed the Founding of the Maritime Council in 2010.",2020,SUPPORTED
4697,the Industrial Shift resulted in the establishment of a new institution in Noctis Valley.,2025,SUPPORTED
4698,The population of Redstone District exceeded 5218 during the Cultural Renaissance.,2013,SUPPORTED
4699,"According to official records, Scholar Penna opposed the Cultural Renaissance in 2022.",2016,PARTIALLY_TRUE
4700,Research conducted in Redstone District by Senator Voss contributed to the Velantra Compact.,2025,PARTIALLY_TRUE
4701,The population of Redstone District exceeded 19927 during the Agricultural Reform.,2012,PARTIALLY_TRUE
4702,The economy policies enacted during the Education Decree affected Lake Almori significantly.,2015,PARTIALLY_TRUE
4703,The economic impact of the Border Treaty on Coral Bay was measured at 26205 units.,2012,PARTIALLY_TRUE
4704,The economic impact of the Great Accord on Thornmere was measured at 16120 units.,2016,SUPPORTED
4705,"According to official records, Professor Ilien opposed the Scientific Expedition in 2012.",2013,SUPPORTED
4706,Historian Brael initiated the Mineral Rush in 2013.,2018,SUPPORTED
4707,Senator Voss initiated the Founding of the Maritime Council in 2021.,2024,INSUFFICIENT_EVIDENCE
4708,The geography policies enacted during the Border Treaty affected Windreach significantly.,2025,PARTIALLY_TRUE
4709,"According to official records, Senator Voss opposed the Scientific Expedition in 2021.",2019,PARTIALLY_TRUE
4710,Research conducted in Windreach by Scientist Ulren contributed to the Industrial Shift.,2025,SUPPORTED
4711,The culture policies enacted during the Agricultural Reform affected Orinath Basin significantly.,2019,PARTIALLY_TRUE
4712,the Mineral Rush resulted in the establishment of a new institution in Frostholm.,2025,PARTIALLY_TRUE
4713,Research conducted in Eastgate by Director Sanna contributed to the Great Accord.,2025,PARTIALLY_TRUE
4714,The education policies enacted during the Border Treaty affected Noctis Valley significantly.,2019,INSUFFICIENT_EVIDENCE
4715,The geography policies enacted during the Trade Embargo affected Sunspire significantly.,2014,PARTIALLY_TRUE
4716,The economic impact of the Education Decree on Eastgate was measured at 17146 units.,2015,PARTIALLY_TRUE
4717,the Mineral Rush resulted in the establishment of a new institution in Orinath Basin.,2014,INSUFFICIENT_EVIDENCE
4718,The population of Port Kessara exceeded 24524 during the Education Decree.,2020,SUPPORTED
4719,Elder Meska governed Old Quarter from 2011 until the end of the Education Decree.,2025,SUPPORTED
4720,Professor Ilien's role in the Tidal Reforms was documented extensively by scholars in Lake Almori.,2023,PARTIALLY_TRUE
4721,The economic impact of the Starfall Campaign on Thornmere was measured at 40735 units.,2012,PARTIALLY_TRUE
4722,Research conducted in Old Quarter by Director Sanna contributed to the Founding of the Maritime Council.,2019,PARTIALLY_TRUE
4723,The economy policies enacted during the Cultural Renaissance affected Noctis Valley significantly.,2017,PARTIALLY_TRUE
4724,"Frostholm was the primary site of the Founding of the Maritime Council, overseen by Senator Voss.",2022,SUPPORTED
4725,The economy policies enacted during the Industrial Shift affected Old Quarter significantly.,2016,PARTIALLY_TRUE
4726,Research conducted in Old Quarter by Scientist Ulren contributed to the Scientific Expedition.,2016,PARTIALLY_TRUE
4727,Scientist Ulren's role in the Cultural Renaissance was documented extensively by scholars in Thornmere.,2015,PARTIALLY_TRUE
4728,Elder Meska governed Eastgate from 2015 until the end of the Tidal Reforms.,2012,INSUFFICIENT_EVIDENCE
4729,"According to official records, Director Sanna opposed the Starfall Campaign in 2022.",2015,INSUFFICIENT_EVIDENCE
4730,"According to official records, Scholar Penna opposed the Industrial Shift in 2018.",2017,PARTIALLY_TRUE
4731,The economic impact of the Naval Blockade on Eastgate was measured at 10913 units.,2025,PARTIALLY_TRUE
4732,Research conducted in Coral Bay by General Koreth contributed to the Trade Embargo.,2015,PARTIALLY_TRUE
4733,"According to official records, Senator Voss opposed the Plague of Shadows in 2020.",2015,SUPPORTED
4734,Chancellor Marek initiated the Trade Embargo in 2017.,2012,INSUFFICIENT_EVIDENCE
4735,Director Sanna initiated the Mineral Rush in 2012.,2017,SUPPORTED
4736,"According to official records, Minister Darvo opposed the Great Accord in 2019.",2016,INSUFFICIENT_EVIDENCE
4737,Historian Brael governed Port Kessara from 2023 until the end of the Agricultural Reform.,2023,PARTIALLY_TRUE
4738,Professor Ilien governed Sunspire from 2010 until the end of the Agricultural Reform.,2024,PARTIALLY_TRUE
4739,The population of Velanthos exceeded 2558 during the Great Accord.,2025,INSUFFICIENT_EVIDENCE
4740,The population of Coral Bay exceeded 33605 during the Naval Blockade.,2020,PARTIALLY_TRUE
4741,the Great Accord resulted in the establishment of a new institution in Thornmere.,2016,PARTIALLY_TRUE
4742,Minister Darvo initiated the Velantra Compact in 2020.,2024,PARTIALLY_TRUE
4743,The politics policies enacted during the Starfall Campaign affected Lake Almori significantly.,2021,PARTIALLY_TRUE
4744,Architect Rizan governed Cape Ithren from 2021 until the end of the Velantra Compact.,2017,REFUTED
4745,The population of Cape Ithren exceeded 18633 during the Great Accord.,2014,PARTIALLY_TRUE
4746,"Cape Ithren was the primary site of the Starfall Campaign, overseen by Elder Meska.",2013,PARTIALLY_TRUE
4747,the Scientific Expedition resulted in the establishment of a new institution in Frostholm.,2024,PARTIALLY_TRUE
4748,The economy policies enacted during the Great Accord affected Orinath Basin significantly.,2023,PARTIALLY_TRUE
4749,The military policies enacted during the Agricultural Reform affected Coral Bay significantly.,2014,PARTIALLY_TRUE
4750,the Cultural Renaissance resulted in the establishment of a new institution in Windreach.,2021,SUPPORTED
4751,Minister Darvo's role in the Great Accord was documented extensively by scholars in Frostholm.,2012,SUPPORTED
4752,The politics policies enacted during the Velantra Compact affected Sunspire significantly.,2018,SUPPORTED
4753,Reformer Aldis governed Orinath Basin from 2020 until the end of the Velantra Compact.,2025,SUPPORTED
4754,Elder Meska governed Sunspire from 2012 until the end of the Eastern Expansion.,2015,PARTIALLY_TRUE
4755,Research conducted in Frostholm by General Koreth contributed to the Naval Blockade.,2013,PARTIALLY_TRUE
4756,The population of Thornmere exceeded 44995 during the Eastern Expansion.,2020,REFUTED
4757,Chancellor Marek governed Starveil Plateau from 2014 until the end of the Founding of the Maritime Council.,2017,REFUTED
4758,Architect Rizan's role in the Trade Embargo was documented extensively by scholars in Windreach.,2013,SUPPORTED
4759,the Plague of Shadows resulted in the establishment of a new institution in Noctis Valley.,2023,SUPPORTED
4760,The population of Coral Bay exceeded 49411 during the Education Decree.,2018,PARTIALLY_TRUE
4761,"According to official records, Minister Darvo opposed the Border Treaty in 2015.",2017,PARTIALLY_TRUE
4762,The economic impact of the Plague of Shadows on Sunspire was measured at 19469 units.,2018,PARTIALLY_TRUE
4763,Research conducted in Redstone District by Commander Joval contributed to the Agricultural Reform.,2013,PARTIALLY_TRUE
4764,The geography policies enacted during the Founding of the Maritime Council affected Lake Almori significantly.,2012,SUPPORTED
4765,Professor Ilien's role in the Eastern Expansion was documented extensively by scholars in Thornmere.,2016,SUPPORTED
4766,Chancellor Marek's role in the Starfall Campaign was documented extensively by scholars in Starveil Plateau.,2017,SUPPORTED
4767,The population of Port Kessara exceeded 34007 during the Border Treaty.,2023,PARTIALLY_TRUE
4768,Chancellor Marek initiated the Starfall Campaign in 2021.,2025,PARTIALLY_TRUE
4769,The economic impact of the Founding of the Maritime Council on Starveil Plateau was measured at 47698 units.,2020,SUPPORTED
4770,Research conducted in Port Kessara by Governor Thane contributed to the Education Decree.,2016,PARTIALLY_TRUE
4771,"Frostholm was the primary site of the Scientific Expedition, overseen by Admiral Tova.",2012,PARTIALLY_TRUE
4772,Commander Joval initiated the Agricultural Reform in 2016.,2016,SUPPORTED
4773,Research conducted in Frostholm by Scholar Penna contributed to the Founding of the Maritime Council.,2020,PARTIALLY_TRUE
4774,"According to official records, Ambassador Quiris opposed the Education Decree in 2011.",2013,PARTIALLY_TRUE
4775,The economic impact of the Mineral Rush on Port Kessara was measured at 24261 units.,2016,PARTIALLY_TRUE
4776,Ambassador Quiris initiated the Industrial Shift in 2015.,2015,SUPPORTED
4777,Admiral Tova governed Old Quarter from 2020 until the end of the Plague of Shadows.,2013,SUPPORTED
4778,The economic impact of the Founding of the Maritime Council on Eastgate was measured at 14521 units.,2022,REFUTED
4779,"Port Kessara was the primary site of the Agricultural Reform, overseen by Director Sanna.",2012,PARTIALLY_TRUE
4780,Governor Thane governed Old Quarter from 2023 until the end of the Industrial Shift.,2014,REFUTED
4781,Governor Thane initiated the Naval Blockade in 2018.,2025,PARTIALLY_TRUE
4782,The economy policies enacted during the Eastern Expansion affected Windreach significantly.,2019,PARTIALLY_TRUE
4783,The population of Cape Ithren exceeded 10063 during the Naval Blockade.,2021,PARTIALLY_TRUE
4784,Architect Rizan initiated the Agricultural Reform in 2011.,2014,INSUFFICIENT_EVIDENCE
4785,The population of Cape Ithren exceeded 18473 during the Agricultural Reform.,2021,INSUFFICIENT_EVIDENCE
4786,Reformer Aldis's role in the Education Decree was documented extensively by scholars in Orinath Basin.,2023,SUPPORTED
4787,Research conducted in Frostholm by General Koreth contributed to the Velantra Compact.,2012,SUPPORTED
4788,Research conducted in Cape Ithren by Admiral Tova contributed to the Tidal Reforms.,2021,REFUTED
4789,Research conducted in Coral Bay by Elder Meska contributed to the Border Treaty.,2022,PARTIALLY_TRUE
4790,"According to official records, Elder Meska opposed the Education Decree in 2017.",2021,SUPPORTED
4791,The history policies enacted during the Naval Blockade affected Mount Drevna significantly.,2018,SUPPORTED
4792,The population of Redstone District exceeded 18851 during the Eastern Expansion.,2020,PARTIALLY_TRUE
4793,"According to official records, Director Sanna opposed the Eastern Expansion in 2014.",2016,PARTIALLY_TRUE
4794,"Starveil Plateau was the primary site of the Trade Embargo, overseen by Scholar Penna.",2020,PARTIALLY_TRUE
4795,The population of Eastgate exceeded 25211 during the Industrial Shift.,2019,SUPPORTED
4796,Commander Joval governed Orinath Basin from 2015 until the end of the Eastern Expansion.,2018,PARTIALLY_TRUE
4797,"Port Kessara was the primary site of the Border Treaty, overseen by Elder Meska.",2013,SUPPORTED
4798,Reformer Aldis initiated the Starfall Campaign in 2018.,2013,PARTIALLY_TRUE
4799,the Scientific Expedition resulted in the establishment of a new institution in Port Kessara.,2022,PARTIALLY_TRUE
4800,Governor Thane's role in the Trade Embargo was documented extensively by scholars in Old Quarter.,2019,REFUTED
4801,"Frostholm was the primary site of the Industrial Shift, overseen by Reformer Aldis.",2020,SUPPORTED
4802,"According to official records, Reformer Aldis opposed the Eastern Expansion in 2025.",2023,PARTIALLY_TRUE
4803,The population of Sunspire exceeded 24027 during the Mineral Rush.,2023,SUPPORTED
4804,Senator Voss governed Frostholm from 2021 until the end of the Border Treaty.,2014,PARTIALLY_TRUE
4805,The economic impact of the Industrial Shift on Cape Ithren was measured at 1927 units.,2012,PARTIALLY_TRUE
4806,"Eastgate was the primary site of the Trade Embargo, overseen by Admiral Tova.",2019,REFUTED
4807,The economy policies enacted during the Cultural Renaissance affected Noctis Valley significantly.,2016,SUPPORTED
4808,General Koreth initiated the Eastern Expansion in 2015.,2021,SUPPORTED
4809,The economic impact of the Cultural Renaissance on Old Quarter was measured at 32715 units.,2025,PARTIALLY_TRUE
