id,transcript,num_turns,sector,label
444,"[BUYER] NEXO:OFFER We're interested in purchasing 1651 units of quantum-relay. ||| [SELLER] NEXO:BID We can offer quantum-relay at 8429 credits per unit. ||| [BUYER] NEXO:REVISE That's above our budget. Can you do 4649 credits? ||| [SELLER] NEXO:COUNTER Adjusted to 7738 per unit, final offer. ||| [BUYER] NEXO:REVISE That's above our budget. Can you do 4649 credits? ||| [BUYER] Adjusting terms slightly. ||| [SELLER] NEXO:REVISE We'll meet you at 7738. Can't go lower on quantum-relay. ||| [BUYER] NEXO:COUNTER Counter at 4961. We have alternative suppliers. ||| [SELLER] NEXO:REVISE We'll meet you at 7738. Can't go lower on quantum-relay. ||| [SELLER] Flexibility on our end. ||| [BUYER] NEXO:COUNTER 4961 is our max. Let us know. ||| [BUYER] We're willing to compromise. ||| [SELLER] NEXO:REVISE We'll meet you at 7738. Can't go lower on quantum-relay. ||| [SELLER] We're willing to compromise. ||| [BUYER] NEXO:COUNTER 5780 is our max. Let us know. ||| [SELLER] NEXO:COUNTER Best we can do is 7738 credits. Margin is thin. ||| [SELLER] Flexibility on our end. ||| [SYSTEM] NEXO:STATUS Session active.",13,energy,counter_proposed
445,"[BUYER] NEXO:PROPOSE We're interested in purchasing 2201 units of zephyr-alloy. ||| [SELLER] NEXO:PROPOSE Available stock of zephyr-alloy: 3965 credits/unit, minimum order 2201. ||| [BUYER] NEXO:REVISE Counter at 2556. We have alternative suppliers. ||| [SELLER] NEXO:HOLD Need to check with management. ||| [BUYER] NEXO:DEFER Hold on, awaiting approval. ||| [SELLER] NEXO:ADJUST Adjusted to 3965 per unit, final offer. ||| [BUYER] NEXO:HOLD Let us review internally. ||| [SELLER] NEXO:PAUSE This requires further discussion. ||| [BUYER] NEXO:PAUSE Need to check with management. ||| [BUYER] Flexibility on our end. ||| [SELLER] NEXO:PAUSE Hold on, awaiting approval. ||| [BUYER] NEXO:ADJUST 2556 is our max. Let us know. ||| [SELLER] NEXO:ADJUST Adjusted to 3965 per unit, final offer. ||| [BUYER] NEXO:REVISE That's above our budget. Can you do 2556 credits? ||| [BUYER] Flexibility on our end. ||| [SELLER] NEXO:COUNTER Best we can do is 3965 credits. Margin is thin. ||| [BUYER] NEXO:DEFER Let us review internally. ||| [BUYER] Flexibility on our end. ||| [BUYER] NEXO:STATUS Reviewing terms.",16,energy,timeout
446,"[BUYER] NEXO:OFFER We're interested in purchasing 2175 units of duranium-plate. ||| [SELLER] NEXO:PROPOSE Current rate for duranium-plate is 1657 credits. Volume discounts possible. ||| [BUYER] NEXO:REJECT 1296 is our max. Let us know. ||| [BUYER] Flexibility on our end. ||| [SELLER] NEXO:ADJUST We'll meet you at 1657. Can't go lower on duranium-plate. ||| [BUYER] NEXO:REJECT That's above our budget. Can you do 1296 credits? ||| [SELLER] NEXO:ADJUST Adjusted to 1657 per unit, final offer. ||| [SELLER] We're willing to compromise. ||| [BUYER] NEXO:ADJUST Counter at 1296. We have alternative suppliers. ||| [SELLER] NEXO:REVISE We'll meet you at 1587. Can't go lower on duranium-plate. ||| [BUYER] NEXO:REVISE That's above our budget. Can you do 1311 credits? ||| [SELLER] NEXO:COUNTER We'll meet you at 1544. Can't go lower on duranium-plate. ||| [BUYER] NEXO:REVISE That's above our budget. Can you do 1333 credits? ||| [SELLER] NEXO:COUNTER Best we can do is 1544 credits. Margin is thin. ||| [BUYER] NEXO:REFUSE Counter at 1333. We have alternative suppliers. ||| [BUYER] NEXO:PING Awaiting your response.",14,energy,counter_proposed
447,"[BUYER] NEXO:OFFER We need 4789 of photon-array, what's your best price? ||| [SELLER] NEXO:BID Available stock of photon-array: 7917 credits/unit, minimum order 4789. ||| [BUYER] NEXO:ADJUST That's above our budget. Can you do 5789 credits? ||| [BUYER] NEXO:HOLD Checking with team.",4,logistics,deal_accepted
448,"[BUYER] NEXO:BID Looking to acquire 1500 graphene-mesh for our defense division. ||| [SELLER] NEXO:BID Available stock of graphene-mesh: 8087 credits/unit, minimum order 1500. ||| [BUYER] NEXO:ADJUST 4268 is our max. Let us know. ||| [SELLER] NEXO:ADJUST Adjusted to 8087 per unit, final offer. ||| [SELLER] Flexibility on our end. ||| [BUYER] NEXO:DECLINE Counter at 4268. We have alternative suppliers. ||| [SELLER] NEXO:ADJUST Adjusted to 8087 per unit, final offer. ||| [BUYER] NEXO:REVISE Counter at 4268. We have alternative suppliers. ||| [BUYER] Adjusting terms slightly. ||| [BUYER] NEXO:STATUS Reviewing terms. ||| [SELLER] NEXO:PING Please confirm receipt.",8,defense,deal_rejected
449,"[BUYER] NEXO:OFFER Looking to acquire 2041 flux-capacitor for our manufacturing division. ||| [SELLER] NEXO:PROPOSE Available stock of flux-capacitor: 6762 credits/unit, minimum order 2041. ||| [BUYER] NEXO:ADJUST Counter at 3542. We have alternative suppliers. ||| [SELLER] NEXO:PAUSE Let us review internally. ||| [BUYER] NEXO:DEFER This requires further discussion. ||| [SELLER] NEXO:HOLD Need to check with management. ||| [BUYER] NEXO:ADJUST We'd prefer 3542 per unit. Our ceiling is firm. ||| [SELLER] NEXO:ADJUST Best we can do is 6762 credits. Margin is thin. ||| [BUYER] NEXO:PAUSE Need to check with management. ||| [SELLER] NEXO:PAUSE Hold on, awaiting approval. ||| [BUYER] NEXO:DEFER Need to check with management. ||| [SELLER] NEXO:REVISE Adjusted to 6762 per unit, final offer. ||| [SELLER] We're willing to compromise. ||| [BUYER] NEXO:DEFER Need to check with management. ||| [SELLER] NEXO:DEFER This requires further discussion. ||| [BUYER] NEXO:REFUSE 3542 is our max. Let us know. ||| [BUYER] Let's find middle ground. ||| [SYSTEM] NEXO:STATUS Session active. ||| [BUYER] NEXO:PING Awaiting your response.",16,manufacturing,timeout
450,"[BUYER] NEXO:BID Our energy team requires 4528 graphene-mesh urgently. ||| [SELLER] NEXO:OFFER Available stock of graphene-mesh: 8964 credits/unit, minimum order 4528. ||| [BUYER] NEXO:REVISE Counter at 7555. We have alternative suppliers. ||| [SELLER] NEXO:ADJUST Adjusted to 8964 per unit, final offer. ||| [SELLER] Flexibility on our end. ||| [BUYER] NEXO:ADJUST 7555 is our max. Let us know. ||| [SELLER] NEXO:PING Please confirm receipt.",6,energy,counter_proposed
451,"[BUYER] NEXO:PROPOSE Our manufacturing team requires 4551 photon-array urgently. ||| [SELLER] NEXO:PROPOSE Current rate for photon-array is 7314 credits. Volume discounts possible. ||| [BUYER] NEXO:ADJUST Counter at 4869. We have alternative suppliers. ||| [SELLER] NEXO:COUNTER Best we can do is 7314 credits. Margin is thin. ||| [BUYER] NEXO:DECLINE That's above our budget. Can you do 4869 credits? ||| [SELLER] NEXO:COUNTER We'll meet you at 7314. Can't go lower on photon-array. ||| [BUYER] NEXO:COUNTER That's above our budget. Can you do 5034 credits? ||| [SELLER] NEXO:COUNTER Adjusted to 7314 per unit, final offer. ||| [BUYER] NEXO:ADJUST We'd prefer 5034 per unit. Our ceiling is firm. ||| [SELLER] NEXO:COUNTER Adjusted to 6987 per unit, final offer. ||| [SELLER] Adjusting terms slightly. ||| [BUYER] NEXO:COUNTER Counter at 5525. We have alternative suppliers. ||| [BUYER] Flexibility on our end. ||| [SELLER] NEXO:ADJUST Adjusted to 6987 per unit, final offer. ||| [BUYER] NEXO:COUNTER 5822 is our max. Let us know. ||| [SELLER] NEXO:STATUS We'll get back shortly. ||| [BUYER] NEXO:STATUS Reviewing terms.",14,manufacturing,counter_proposed
452,"[BUYER] NEXO:BID Our biotech team requires 2628 synth-polymer urgently. ||| [SELLER] NEXO:OFFER Available stock of synth-polymer: 7040 credits/unit, minimum order 2628. ||| [BUYER] NEXO:REJECT Counter at 5556. We have alternative suppliers. ||| [BUYER] We're willing to compromise. ||| [SELLER] NEXO:REVISE Adjusted to 6808 per unit, final offer. ||| [BUYER] NEXO:DECLINE We'd prefer 5556 per unit. Our ceiling is firm. ||| [SELLER] NEXO:ADJUST Adjusted to 6728 per unit, final offer. ||| [BUYER] NEXO:COUNTER 5681 is our max. Let us know. ||| [SELLER] NEXO:REVISE Best we can do is 6644 credits. Margin is thin. ||| [BUYER] NEXO:COUNTER 5681 is our max. Let us know. ||| [SELLER] NEXO:COUNTER Best we can do is 6448 credits. Margin is thin. ||| [SELLER] We're willing to compromise. ||| [BUYER] NEXO:ADJUST Counter at 5681. We have alternative suppliers. ||| [SELLER] NEXO:COUNTER We'll meet you at 6219. Can't go lower on synth-polymer. ||| [SELLER] Flexibility on our end. ||| [SELLER] NEXO:STATUS We'll get back shortly.",13,biotech,counter_proposed
453,"[BUYER] NEXO:OFFER Our defense team requires 698 verium-crystal urgently. ||| [SELLER] NEXO:BID Current rate for verium-crystal is 2932 credits. Volume discounts possible. ||| [BUYER] NEXO:REFUSE Counter at 1935. We have alternative suppliers. ||| [SELLER] NEXO:COUNTER Best we can do is 2932 credits. Margin is thin. ||| [BUYER] NEXO:REVISE 1935 is our max. Let us know. ||| [SELLER] NEXO:DEFER Need to check with management. ||| [BUYER] NEXO:REVISE We'd prefer 1935 per unit. Our ceiling is firm. ||| [SELLER] NEXO:DEFER Let us review internally. ||| [BUYER] NEXO:PAUSE Need to check with management. ||| [BUYER] Flexibility on our end. ||| [SELLER] NEXO:ADJUST Adjusted to 2932 per unit, final offer. ||| [BUYER] NEXO:COUNTER That's above our budget. Can you do 1935 credits? ||| [BUYER] Flexibility on our end. ||| [SELLER] NEXO:ADJUST We'll meet you at 2932. Can't go lower on verium-crystal. ||| [SYSTEM] NEXO:STATUS Session active.",13,defense,timeout
454,"[BUYER] NEXO:PROPOSE We need 3641 of crylon-fiber, what's your best price? ||| [SELLER] NEXO:PROPOSE Available stock of crylon-fiber: 6623 credits/unit, minimum order 3641. ||| [BUYER] NEXO:COUNTER That's above our budget. Can you do 5325 credits? ||| [SELLER] NEXO:COUNTER Best we can do is 6377 credits. Margin is thin. ||| [BUYER] NEXO:COUNTER That's above our budget. Can you do 5470 credits? ||| [SELLER] NEXO:REVISE Best we can do is 6243 credits. Margin is thin. ||| [BUYER] NEXO:REVISE We'd prefer 5631 per unit. Our ceiling is firm. ||| [SELLER] NEXO:COUNTER We'll meet you at 6135. Can't go lower on crylon-fiber. ||| [SELLER] NEXO:PING Please confirm receipt.",9,logistics,counter_proposed
455,"[BUYER] NEXO:BID Our energy team requires 4266 helion-core urgently. ||| [SELLER] NEXO:BID Available stock of helion-core: 1232 credits/unit, minimum order 4266. ||| [BUYER] NEXO:REVISE 950 is our max. Let us know. ||| [SELLER] NEXO:REVISE We'll meet you at 1198. Can't go lower on helion-core. ||| [BUYER] NEXO:DECLINE We'd prefer 950 per unit. Our ceiling is firm. ||| [SELLER] NEXO:ADJUST Adjusted to 1198 per unit, final offer. ||| [BUYER] NEXO:STATUS Reviewing terms. ||| [SYSTEM] NEXO:STATUS Session active.",7,energy,deal_accepted
456,"[BUYER] NEXO:PROPOSE We need 2023 of synth-polymer, what's your best price? ||| [SELLER] NEXO:BID Available stock of synth-polymer: 2120 credits/unit, minimum order 2023. ||| [BUYER] NEXO:ADJUST 1272 is our max. Let us know. ||| [SELLER] NEXO:ADJUST We'll meet you at 2120. Can't go lower on synth-polymer. ||| [SELLER] Adjusting terms slightly. ||| [BUYER] NEXO:REVISE 1272 is our max. Let us know. ||| [SELLER] NEXO:ADJUST Best we can do is 2023 credits. Margin is thin. ||| [BUYER] NEXO:COUNTER Counter at 1272. We have alternative suppliers. ||| [SELLER] NEXO:REVISE We'll meet you at 2023. Can't go lower on synth-polymer. ||| [SELLER] Let's find middle ground. ||| [BUYER] NEXO:REFUSE We'd prefer 1272 per unit. Our ceiling is firm. ||| [SELLER] NEXO:ADJUST Best we can do is 1891 credits. Margin is thin. ||| [BUYER] NEXO:REFUSE That's above our budget. Can you do 1272 credits? ||| [SELLER] NEXO:COUNTER Best we can do is 1834 credits. Margin is thin. ||| [SELLER] Let's find middle ground. ||| [BUYER] NEXO:STATUS Reviewing terms. ||| [SYSTEM] NEXO:STATUS Session active.",13,biotech,counter_proposed
457,[BUYER] NEXO:PROPOSE Our logistics team requires 3158 quantum-relay urgently. ||| [SELLER] NEXO:OFFER Current rate for quantum-relay is 1977 credits. Volume discounts possible. ||| [BUYER] NEXO:STATUS Reviewing terms.,3,logistics,deal_rejected
458,"[BUYER] NEXO:BID We need 3193 of plasma-coil, what's your best price? ||| [SELLER] NEXO:OFFER Available stock of plasma-coil: 1622 credits/unit, minimum order 3193. ||| [BUYER] NEXO:REVISE That's above our budget. Can you do 1019 credits? ||| [SELLER] NEXO:ADJUST We'll meet you at 1622. Can't go lower on plasma-coil. ||| [SELLER] Adjusting terms slightly. ||| [BUYER] NEXO:REJECT Counter at 1019. We have alternative suppliers. ||| [BUYER] Let's find middle ground. ||| [SELLER] NEXO:REVISE Adjusted to 1622 per unit, final offer. ||| [BUYER] NEXO:REFUSE Counter at 1019. We have alternative suppliers. ||| [SELLER] NEXO:ADJUST Best we can do is 1525 credits. Margin is thin. ||| [SELLER] Flexibility on our end. ||| [SYSTEM] NEXO:STATUS Session active. ||| [BUYER] NEXO:HOLD Checking with team.",9,biotech,counter_proposed
459,"[BUYER] NEXO:PROPOSE We're interested in purchasing 3088 units of zephyr-alloy. ||| [SELLER] NEXO:BID We can offer zephyr-alloy at 5000 credits per unit. ||| [BUYER] NEXO:COUNTER Counter at 4003. We have alternative suppliers. ||| [SELLER] NEXO:ADJUST Adjusted to 5000 per unit, final offer. ||| [BUYER] NEXO:REVISE We'd prefer 4183 per unit. Our ceiling is firm. ||| [SELLER] NEXO:ADJUST Adjusted to 5000 per unit, final offer. ||| [BUYER] NEXO:ADJUST 4339 is our max. Let us know. ||| [SELLER] NEXO:ADJUST Adjusted to 4964 per unit, final offer. ||| [SYSTEM] NEXO:STATUS Session active.",9,logistics,deal_accepted
460,[BUYER] NEXO:OFFER Our logistics team requires 645 duranium-plate urgently. ||| [SELLER] NEXO:BID Current rate for duranium-plate is 6065 credits. Volume discounts possible. ||| [BUYER] NEXO:REJECT 2509 is our max. Let us know. ||| [SELLER] NEXO:COUNTER Best we can do is 6065 credits. Margin is thin. ||| [SELLER] Adjusting terms slightly. ||| [BUYER] NEXO:REVISE We'd prefer 2509 per unit. Our ceiling is firm. ||| [SELLER] NEXO:ADJUST Best we can do is 6065 credits. Margin is thin. ||| [SELLER] NEXO:PING Please confirm receipt.,7,logistics,deal_rejected
461,"[BUYER] NEXO:BID Our biotech team requires 4231 flux-capacitor urgently. ||| [SELLER] NEXO:BID Current rate for flux-capacitor is 5250 credits. Volume discounts possible. ||| [BUYER] NEXO:REVISE We'd prefer 4395 per unit. Our ceiling is firm. ||| [SELLER] NEXO:ADJUST We'll meet you at 5039. Can't go lower on flux-capacitor. ||| [BUYER] NEXO:DECLINE 4395 is our max. Let us know. ||| [SELLER] NEXO:REVISE Adjusted to 5039 per unit, final offer. ||| [BUYER] NEXO:STATUS Reviewing terms.",7,biotech,counter_proposed
462,"[BUYER] NEXO:PROPOSE We need 3051 of synth-polymer, what's your best price? ||| [SELLER] NEXO:BID Current rate for synth-polymer is 4464 credits. Volume discounts possible. ||| [BUYER] NEXO:ADJUST Counter at 3626. We have alternative suppliers. ||| [BUYER] Let's find middle ground. ||| [SELLER] NEXO:COUNTER Adjusted to 4464 per unit, final offer. ||| [BUYER] NEXO:COUNTER That's above our budget. Can you do 3626 credits? ||| [SELLER] NEXO:REVISE Best we can do is 4233 credits. Margin is thin. ||| [SELLER] Let's find middle ground. ||| [BUYER] NEXO:HOLD Checking with team.",7,biotech,counter_proposed
463,[BUYER] NEXO:OFFER We're interested in purchasing 1384 units of verium-crystal. ||| [SELLER] NEXO:BID We can offer verium-crystal at 5475 credits per unit. ||| [BUYER] NEXO:REVISE We'd prefer 4376 per unit. Our ceiling is firm. ||| [SELLER] NEXO:REVISE Best we can do is 5475 credits. Margin is thin. ||| [SELLER] Adjusting terms slightly. ||| [BUYER] NEXO:STATUS Reviewing terms.,5,manufacturing,deal_rejected
464,"[BUYER] NEXO:PROPOSE We're interested in purchasing 533 units of flux-capacitor. ||| [SELLER] NEXO:BID We can offer flux-capacitor at 1598 credits per unit. ||| [BUYER] NEXO:REVISE That's above our budget. Can you do 959 credits? ||| [BUYER] We're willing to compromise. ||| [SELLER] NEXO:COUNTER Adjusted to 1446 per unit, final offer. ||| [BUYER] NEXO:COUNTER We'd prefer 1088 per unit. Our ceiling is firm. ||| [BUYER] Flexibility on our end. ||| [BUYER] NEXO:STATUS Reviewing terms.",6,manufacturing,deal_accepted
465,"[BUYER] NEXO:PROPOSE We need 87 of duranium-plate, what's your best price? ||| [SELLER] NEXO:BID Available stock of duranium-plate: 8027 credits/unit, minimum order 87. ||| [BUYER] NEXO:ADJUST We'd prefer 5011 per unit. Our ceiling is firm. ||| [SELLER] NEXO:REVISE Best we can do is 8027 credits. Margin is thin. ||| [BUYER] NEXO:COUNTER 5610 is our max. Let us know. ||| [SELLER] NEXO:ADJUST We'll meet you at 8027. Can't go lower on duranium-plate. ||| [SELLER] NEXO:STATUS We'll get back shortly. ||| [BUYER] NEXO:HOLD Checking with team.",7,energy,counter_proposed
466,"[BUYER] NEXO:BID Looking to acquire 629 crylon-fiber for our defense division. ||| [SELLER] NEXO:PROPOSE Available stock of crylon-fiber: 681 credits/unit, minimum order 629. ||| [BUYER] NEXO:COUNTER We'd prefer 417 per unit. Our ceiling is firm. ||| [SELLER] NEXO:REVISE We'll meet you at 681. Can't go lower on crylon-fiber. ||| [BUYER] NEXO:COUNTER We'd prefer 417 per unit. Our ceiling is firm. ||| [BUYER] NEXO:STATUS Reviewing terms.",6,defense,counter_proposed
467,[BUYER] NEXO:PROPOSE Looking to acquire 368 graphene-mesh for our logistics division. ||| [SELLER] NEXO:BID Current rate for graphene-mesh is 7133 credits. Volume discounts possible. ||| [BUYER] NEXO:COUNTER Counter at 5093. We have alternative suppliers. ||| [SELLER] NEXO:REVISE We'll meet you at 7133. Can't go lower on graphene-mesh. ||| [BUYER] NEXO:COUNTER Counter at 5265. We have alternative suppliers. ||| [SELLER] NEXO:REVISE Best we can do is 6832 credits. Margin is thin. ||| [BUYER] NEXO:REVISE Counter at 5586. We have alternative suppliers. ||| [BUYER] Let's find middle ground. ||| [SYSTEM] NEXO:STATUS Session active.,8,logistics,deal_accepted
468,"[BUYER] NEXO:PROPOSE We're interested in purchasing 2708 units of graphene-mesh. ||| [SELLER] NEXO:OFFER Available stock of graphene-mesh: 1855 credits/unit, minimum order 2708. ||| [BUYER] NEXO:COUNTER That's above our budget. Can you do 1070 credits? ||| [SELLER] NEXO:ADJUST We'll meet you at 1716. Can't go lower on graphene-mesh. ||| [SELLER] Adjusting terms slightly. ||| [BUYER] NEXO:COUNTER 1070 is our max. Let us know. ||| [SELLER] NEXO:ADJUST Adjusted to 1716 per unit, final offer. ||| [BUYER] NEXO:ADJUST Counter at 1250. We have alternative suppliers. ||| [SELLER] NEXO:ADJUST Best we can do is 1716 credits. Margin is thin. ||| [SELLER] Flexibility on our end. ||| [BUYER] NEXO:REJECT Counter at 1250. We have alternative suppliers. ||| [BUYER] Flexibility on our end. ||| [SYSTEM] NEXO:STATUS Session active.",10,biotech,counter_proposed
469,"[BUYER] NEXO:BID We need 1807 of crylon-fiber, what's your best price? ||| [SELLER] NEXO:PROPOSE Available stock of crylon-fiber: 3099 credits/unit, minimum order 1807. ||| [BUYER] NEXO:REVISE That's above our budget. Can you do 2583 credits? ||| [BUYER] Flexibility on our end. ||| [SELLER] NEXO:ADJUST Adjusted to 3099 per unit, final offer. ||| [BUYER] NEXO:COUNTER Counter at 2583. We have alternative suppliers. ||| [BUYER] NEXO:STATUS Reviewing terms. ||| [SELLER] NEXO:STATUS We'll get back shortly.",6,biotech,deal_accepted
